episode,score,reward,steps,epsilon,learning_rate,loss
4960,89,-12.610476190476192,45,0.6224302490872129,0.0001,0.0469568818807601
4961,55,-17.05333333333333,44,0.6223680060623041,0.0001,0.0368951186537742
4962,76,-12.477142857142857,48,0.6223057692616979,0.0001,0.0565755516290664
4963,28,-20.296190476190475,46,0.6222435386847718,0.0001,0.0457643344998359
4964,71,-14.781904761904762,46,0.6221813143309033,0.0001,0.0625655800104141
4965,64,-14.272380952380953,50,0.6221190961994703,0.0001,0.0418232381343841
4966,69,-16.224761904761905,43,0.6220568842898503,0.0001,0.0346343405544757
4967,102,-7.067619047619049,48,0.6219946786014213,0.0001,0.0438384339213371
4968,78,-12.01047619047619,48,0.6219324791335612,0.0001,0.0390339456498622
4969,112,-6.262857142857143,46,0.6218702858856479,0.0001,0.0447199195623397
4970,90,-10.553333333333336,44,0.6218080988570593,0.0001,0.0375116318464279
4971,69,-16.296190476190475,48,0.6217459180471736,0.0001,0.0606100708246231
4972,91,-9.072380952380954,46,0.6216837434553689,0.0001,0.0344180054962635
4973,118,-8.186666666666666,48,0.6216215750810233,0.0001,0.0598617605865001
4974,77,-13.881904761904764,44,0.6215594129235152,0.0001,0.0612586811184883
4975,91,-10.731904761904762,49,0.6214972569822229,0.0001,0.0663792490959167
4976,57,-16.27,44,0.6214351072565247,0.0001,0.059577539563179
4977,155,5.491904761904761,45,0.6213729637457991,0.0001,0.0344028249382972
4978,77,-13.746190476190478,49,0.6213108264494245,0.0001,0.0450175479054451
4979,91,-12.07,45,0.6212486953667795,0.0001,0.0432462990283966
4980,130,-5.189047619047618,44,0.6211865704972428,0.0001,0.0444227047264575
4981,98,-9.38904761904762,46,0.621124451840193,0.0001,0.0434784032404422
4982,103,-10.25809523809524,41,0.621062339395009,0.0001,0.0471874102950096
4983,84,-12.82,47,0.6210002331610694,0.0001,0.057364098727703
4984,90,-10.731904761904762,48,0.6209381331377534,0.0001,0.0339911393821239
4985,14,-26.82,44,0.6208760393244396,0.0001,0.0540175661444664
4986,126,-9.14857142857143,46,0.6208139517205071,0.0001,0.0604416206479072
4987,90,-12.41047619047619,46,0.6207518703253351,0.0001,0.0513118207454681
4988,102,-8.924761904761905,45,0.6206897951383026,0.0001,0.0397873073816299
4989,80,-13.700952380952382,47,0.6206277261587888,0.0001,0.06974658370018
4990,172,7.434761904761905,48,0.6205656633861729,0.0001,0.0483095459640026
4991,66,-13.734285714285717,47,0.6205036068198343,0.0001,0.0271779540926218
4992,57,-18.35333333333333,44,0.6204415564591523,0.0001,0.0512857586145401
4993,97,-11.627142857142855,49,0.6203795123035064,0.0001,0.0490235611796379
4994,126,-5.367619047619047,44,0.620317474352276,0.0001,0.040297694504261
4995,88,-12.305714285714286,47,0.6202554426048408,0.0001,0.062128946185112
4996,73,-12.51047619047619,46,0.6201934170605803,0.0001,0.0516901016235351
4997,55,-16.553333333333335,45,0.6201313977188743,0.0001,0.0666766241192817
4998,135,-6.522380952380953,45,0.6200693845791024,0.0001,0.0668496787548065
4999,109,-8.539047619047619,46,0.6200073776406445,0.0001,0.0366416499018669
5000,59,-16.17238095238095,47,0.6199453769028804,0.0001,0.057959608733654
5001,64,-15.558095238095238,46,0.6198833823651901,0.0001,0.0193768143653869
5002,68,-13.43904761904762,45,0.6198213940269536,0.0001,0.0699697434902191
5003,68,-14.972380952380952,42,0.6197594118875509,0.0001,0.0360086932778358
5004,132,-4.17952380952381,42,0.6196974359463622,0.0001,0.0453743860125541
5005,102,-10.63904761904762,43,0.6196354662027675,0.0001,0.055374339222908
5006,94,-7.986666666666666,49,0.6195735026561473,0.0001,0.0437620691955089
5007,68,-13.377142857142855,50,0.6195115453058817,0.0001,0.0440518744289875
5008,59,-18.153333333333336,50,0.6194495941513511,0.0001,0.0243102293461561
5009,76,-10.97714285714286,52,0.619387649191936,0.0001,0.0578832328319549
5010,137,-5.731904761904762,43,0.6193257104270168,0.0001,0.0405513867735862
5011,152,4.601428571428572,47,0.6192637778559741,0.0001,0.0484751686453819
5012,63,-12.081904761904765,49,0.6192018514781885,0.0001,0.030518552288413
5013,120,-4.767619047619047,47,0.6191399312930407,0.0001,0.0488976240158081
5014,68,-13.484285714285717,45,0.6190780172999114,0.0001,0.0650008171796798
5015,131,-5.02952380952381,41,0.6190161094981814,0.0001,0.0496420264244079
5016,61,-12.424761904761905,49,0.6189542078872317,0.0001,0.0611579939723014
5017,69,-13.415238095238095,44,0.6188923124664429,0.0001,0.0473444014787673
5018,59,-16.22,52,0.6188304232351963,0.0001,0.0542016699910163
5019,128,-3.8961904761904766,48,0.6187685401928729,0.0001,0.0567186251282691
5020,40,-20.17238095238095,46,0.6187066633388536,0.0001,0.0333758145570755
5021,74,-12.677142857142858,50,0.6186447926725197,0.0001,0.0242889784276485
5022,64,-13.64857142857143,43,0.6185829281932524,0.0001,0.0588349923491478
5023,160,3.877619047619047,42,0.6185210699004331,0.0001,0.0324553549289703
5024,104,-8.562857142857144,44,0.618459217793443,0.0001,0.0713585540652275
5025,51,-16.82952380952381,50,0.6183973718716637,0.0001,0.0668576508760452
5026,59,-16.005714285714284,49,0.6183355321344765,0.0001,0.0496579259634017
5027,62,-14.277142857142856,48,0.618273698581263,0.0001,0.0406751073896884
5028,60,-14.374761904761904,47,0.6182118712114049,0.0001,0.0512199699878692
5029,114,-7.558095238095239,46,0.6181500500242837,0.0001,0.0365021340548992
5030,90,-10.815238095238094,44,0.6180882350192812,0.0001,0.0588852912187576
5031,96,-7.970000000000001,43,0.6180264261957793,0.0001,0.0293032843619585
5032,75,-10.905714285714286,50,0.6179646235531597,0.0001,0.0517827570438385
5033,91,-12.172380952380951,42,0.6179028270908045,0.0001,0.0419273823499679
5034,72,-13.12,47,0.6178410368080954,0.0001,0.0658734738826751
5035,32,-21.30095238095238,48,0.6177792527044146,0.0001,0.0267834961414337
5036,55,-13.548571428571428,48,0.6177174747791442,0.0001,0.0191067792475223
5037,165,6.663333333333334,45,0.6176557030316663,0.0001,0.0300186350941658
5038,162,4.315714285714286,45,0.6175939374613632,0.0001,0.0387334078550338
5039,71,-12.981904761904763,49,0.6175321780676171,0.0001,0.0408545546233654
5040,94,-8.348571428571429,48,0.6174704248498103,0.0001,0.0611500293016433
5041,69,-13.372380952380954,40,0.6174086778073253,0.0001,0.039272166788578
5042,98,-7.939047619047619,45,0.6173469369395446,0.0001,0.0541772358119487
5043,99,-7.903333333333334,52,0.6172852022458506,0.0001,0.0557975471019744
5044,86,-14.755714285714284,43,0.617223473725626,0.0001,0.0282993279397487
5045,74,-12.486666666666668,48,0.6171617513782535,0.0001,0.0446297973394393
5046,124,-5.793809523809524,44,0.6171000352031156,0.0001,0.0365976318717002
5047,32,-18.11523809523809,44,0.6170383251995953,0.0001,0.051745094358921
5048,61,-15.97714285714286,46,0.6169766213670754,0.0001,0.0488333851099014
5049,116,-7.143809523809524,49,0.6169149237049387,0.0001,0.0499870665371418
5050,115,-7.474761904761905,45,0.6168532322125683,0.0001,0.0337731391191482
5051,65,-18.827142857142857,45,0.616791546889347,0.0001,0.0463630184531211
5052,83,-13.00809523809524,49,0.6167298677346581,0.0001,0.064131386578083
5053,96,-9.981904761904762,46,0.6166681947478846,0.0001,0.0550573021173477
5054,96,-11.386666666666668,48,0.6166065279284098,0.0001,0.0297202412039041
5055,104,-8.712857142857143,42,0.616544867275617,0.0001,0.0382584333419799
5056,119,-5.384285714285715,49,0.6164832127888894,0.0001,0.0541234612464904
5057,62,-14.567619047619049,47,0.6164215644676105,0.0001,0.0422125533223152
5058,42,-20.04380952380952,51,0.6163599223111638,0.0001,0.0234093945473432
5059,131,-6.946190476190476,46,0.6162982863189327,0.0001,0.0248678959906101
5060,109,-6.265238095238096,50,0.6162366564903008,0.0001,0.032942421734333
5061,86,-12.47,42,0.6161750328246518,0.0001,0.0604340210556983
5062,64,-14.034285714285716,42,0.6161134153213693,0.0001,0.0498791523277759
5063,90,-11.98190476190476,46,0.6160518039798372,0.0001,0.0333488956093788
5064,44,-16.82,46,0.6159901987994392,0.0001,0.0462082922458648
5065,70,-14.739047619047618,48,0.6159285997795593,0.0001,0.0442725718021392
5066,100,-9.284285714285716,45,0.6158670069195813,0.0001,0.0364940389990806
5067,103,-11.996190476190476,44,0.6158054202188893,0.0001,0.0833066701889038
5068,88,-10.30095238095238,48,0.6157438396768674,0.0001,0.0643909648060798
5069,148,-1.446190476190476,48,0.6156822652928997,0.0001,0.0359665639698505
5070,67,-13.822380952380954,46,0.6156206970663705,0.0001,0.0559222996234893
5071,126,-6.429523809523809,47,0.6155591349966638,0.0001,0.0488836951553821
5072,65,-13.97714285714286,46,0.6154975790831642,0.0001,0.0225868560373783
5073,71,-12.662857142857142,46,0.6154360293252559,0.0001,0.0376132205128669
5074,67,-16.85333333333333,46,0.6153744857223233,0.0001,0.0355576090514659
5075,98,-9.30095238095238,45,0.6153129482737512,0.0001,0.0480780899524688
5076,93,-9.562857142857144,46,0.6152514169789238,0.0001,0.0242493450641632
5077,153,6.206190476190476,48,0.6151898918372259,0.0001,0.0401231460273265
5078,104,-8.936666666666667,48,0.6151283728480422,0.0001,0.0352618694305419
5079,117,-6.60095238095238,48,0.6150668600107574,0.0001,0.0669339075684547
5080,84,-10.058095238095238,46,0.6150053533247564,0.0001,0.0374911576509475
5081,102,-11.996190476190478,47,0.6149438527894239,0.0001,0.0545208305120468
5082,70,-13.034285714285716,48,0.614882358404145,0.0001,0.0529837235808372
5083,143,-1.8580952380952376,46,0.6148208701683046,0.0001,0.0259241368621587
5084,94,-8.12952380952381,47,0.6147593880812877,0.0001,0.0383041873574256
5085,134,-2.7485714285714287,45,0.6146979121424796,0.0001,0.0615940913558006
5086,74,-10.815238095238096,45,0.6146364423512654,0.0001,0.0519766807556152
5087,82,-11.524761904761906,45,0.6145749787070303,0.0001,0.0547635219991207
5088,141,-4.117619047619048,39,0.6145135212091596,0.0001,0.0464632511138916
5089,83,-9.753333333333334,48,0.6144520698570387,0.0001,0.0409353747963905
5090,106,-10.16047619047619,43,0.614390624650053,0.0001,0.042948305606842
5091,126,-4.572380952380953,43,0.614329185587588,0.0001,0.0428473949432373
5092,114,-7.027142857142856,47,0.6142677526690292,0.0001,0.0306533277034759
5093,63,-12.443809523809524,49,0.6142063258937623,0.0001,0.035392839461565
5094,122,-4.543809523809525,45,0.6141449052611729,0.0001,0.0391994304955005
5095,94,-10.127142857142855,44,0.6140834907706468,0.0001,0.06324353069067
5096,71,-13.172380952380951,48,0.6140220824215697,0.0001,0.0383455529808998
5097,50,-18.94619047619048,49,0.6139606802133276,0.0001,0.0512540936470031
5098,44,-16.67238095238095,47,0.6138992841453063,0.0001,0.039282988756895
5099,105,-8.458095238095238,48,0.6138378942168917,0.0001,0.0394584573805332
5100,87,-9.262857142857143,42,0.6137765104274701,0.0001,0.060639951378107
5101,116,-11.791428571428572,41,0.6137151327764273,0.0001,0.0529533922672271
5102,102,-12.441428571428572,49,0.6136537612631496,0.0001,0.0581948012113571
5103,109,-9.455714285714286,48,0.6135923958870233,0.0001,0.0153425559401512
5104,111,-9.548571428571428,49,0.6135310366474346,0.0001,0.0332030840218067
5105,147,-4.850952380952381,43,0.6134696835437699,0.0001,0.031677559018135
5106,93,-10.127142857142855,45,0.6134083365754155,0.0001,0.052836000919342
5107,84,-12.581904761904765,48,0.613346995741758,0.0001,0.0466831885278224
5108,72,-12.512857142857143,44,0.6132856610421838,0.0001,0.0238954853266477
5109,74,-14.12952380952381,51,0.6132243324760797,0.0001,0.0426578149199485
5110,83,-9.68190476190476,44,0.613163010042832,0.0001,0.0664483457803726
5111,74,-12.777142857142856,51,0.6131016937418278,0.0001,0.0602562464773654
5112,121,-6.97,45,0.6130403835724536,0.0001,0.0252259708940982
5113,113,-7.246190476190476,43,0.6129790795340964,0.0001,0.0632150545716285
5114,152,5.660952380952382,48,0.612917781626143,0.0001,0.0631103590130806
5115,96,-10.124761904761904,45,0.6128564898479804,0.0001,0.0677110254764556
5116,64,-14.253333333333334,49,0.6127952041989956,0.0001,0.0718564018607139
5117,69,-13.343809523809524,46,0.6127339246785757,0.0001,0.0288503132760524
5118,108,-8.443809523809524,48,0.6126726512861078,0.0001,0.0326866656541824
5119,105,-8.831904761904761,48,0.6126113840209793,0.0001,0.0392576903104782
5120,116,-8.486666666666666,44,0.6125501228825772,0.0001,0.0522852167487144
5121,64,-13.693809523809524,46,0.6124888678702889,0.0001,0.0572422593832016
5122,72,-14.281904761904762,51,0.6124276189835018,0.0001,0.0662637948989868
5123,89,-12.32,46,0.6123663762216035,0.0001,0.0351551435887813
5124,123,-4.539047619047619,45,0.6123051395839814,0.0001,0.0421051830053329
5125,133,-6.762857142857143,49,0.612243909070023,0.0001,0.0473120883107185
5126,51,-13.662857142857142,45,0.6121826846791161,0.0001,0.0442510619759559
5127,91,-8.92952380952381,46,0.6121214664106481,0.0001,0.0316030941903591
5128,148,-1.4485714285714275,47,0.6120602542640071,0.0001,0.0314208567142486
5129,98,-12.991428571428573,46,0.6119990482385808,0.0001,0.0383591204881668
5130,87,-10.448571428571428,48,0.6119378483337569,0.0001,0.0521710999310016
5131,126,-9.236666666666666,47,0.6118766545489235,0.0001,0.0642729178071022
5132,126,-4.053333333333335,45,0.6118154668834686,0.0001,0.0478890128433704
5133,80,-11.886666666666668,47,0.6117542853367802,0.0001,0.0429413616657257
5134,83,-9.724761904761904,50,0.6116931099082465,0.0001,0.0447005331516265
5135,110,-9.712857142857144,45,0.6116319405972557,0.0001,0.0490417554974556
5136,102,-11.69142857142857,43,0.611570777403196,0.0001,0.0304818227887153
5137,95,-11.434285714285714,45,0.6115096203254556,0.0001,0.0504712052643299
5138,64,-14.36285714285714,48,0.6114484693634231,0.0001,0.0593591183423996
5139,82,-14.52,47,0.6113873245164868,0.0001,0.0456498563289642
5140,141,-5.374761904761906,47,0.6113261857840352,0.0001,0.0575931556522846
5141,88,-8.972380952380952,47,0.6112650531654568,0.0001,0.0376072525978088
5142,105,-6.903333333333333,46,0.6112039266601402,0.0001,0.0346464738249778
5143,47,-16.27714285714286,49,0.6111428062674742,0.0001,0.0402506291866302
5144,98,-9.396190476190476,48,0.6110816919868475,0.0001,0.0339299030601978
5145,46,-18.04142857142857,43,0.6110205838176488,0.0001,0.0523532442748546
5146,82,-9.96761904761905,49,0.6109594817592671,0.0001,0.041277065873146
5147,38,-17.177142857142854,46,0.6108983858110911,0.0001,0.0252379029989242
5148,74,-12.824761904761903,49,0.61083729597251,0.0001,0.0247947368770837
5149,57,-16.753333333333334,45,0.6107762122429128,0.0001,0.047782402485609
5150,157,6.296666666666667,46,0.6107151346216885,0.0001,0.0618081539869308
5151,115,-11.700952380952382,49,0.6106540631082263,0.0001,0.0661100447177887
5152,138,-5.493809523809524,45,0.6105929977019156,0.0001,0.0541377924382686
5153,117,-7.060476190476191,47,0.6105319384021454,0.0001,0.0411465838551521
5154,86,-12.89857142857143,48,0.6104708852083052,0.0001,0.0583045445382595
5155,51,-13.90095238095238,50,0.6104098381197843,0.0001,0.022528488188982
5156,108,-9.631904761904764,47,0.6103487971359723,0.0001,0.0581806600093841
5157,125,-4.312857142857143,45,0.6102877622562588,0.0001,0.0514859780669212
5158,102,-7.398571428571429,46,0.6102267334800332,0.0001,0.0555449984967708
5159,84,-11.491428571428573,47,0.6101657108066852,0.0001,0.0604763776063919
5160,46,-16.186666666666664,44,0.6101046942356045,0.0001,0.0481361299753189
5161,93,-8.277142857142858,51,0.610043683766181,0.0001,0.0646053031086921
5162,60,-14.55809523809524,45,0.6099826793978044,0.0001,0.0321107320487499
5163,150,4.3966666666666665,45,0.6099216811298646,0.0001,0.0515683069825172
5164,87,-10.591428571428567,49,0.6098606889617516,0.0001,0.0417959615588188
5165,76,-12.108095238095238,46,0.6097997028928555,0.0001,0.0380752384662628
5166,66,-15.315238095238094,51,0.6097387229225661,0.0001,0.0549739487469196
5167,60,-14.617619047619051,46,0.6096777490502739,0.0001,0.0493471883237361
5168,60,-16.160476190476192,48,0.6096167812753689,0.0001,0.0631287693977356
5169,115,-12.498571428571427,44,0.6095558195972414,0.0001,0.0455460175871849
5170,103,-6.729523809523809,47,0.6094948640152816,0.0001,0.0410029701888561
5171,84,-10.915238095238095,49,0.6094339145288801,0.0001,0.0342992581427097
5172,85,-11.224761904761904,46,0.6093729711374272,0.0001,0.0563148260116577
5173,108,-9.42952380952381,47,0.6093120338403134,0.0001,0.0347890555858612
5174,92,-12.305714285714286,46,0.6092511026369294,0.0001,0.0378119796514511
5175,91,-11.97714285714286,45,0.6091901775266657,0.0001,0.0632003173232078
5176,105,-6.724761904761905,51,0.6091292585089131,0.0001,0.0616141185164451
5177,60,-17.83904761904762,44,0.6090683455830622,0.0001,0.0359958410263061
5178,114,-5.867619047619048,46,0.6090074387485039,0.0001,0.0344420000910759
5179,117,-8.870000000000001,44,0.6089465380046291,0.0001,0.0627800822257995
5180,65,-13.453333333333331,49,0.6088856433508286,0.0001,0.0312439203262329
5181,103,-8.762857142857143,44,0.6088247547864936,0.0001,0.0363892614841461
5182,96,-9.548571428571428,48,0.6087638723110149,0.0001,0.067128486931324
5183,90,-10.474761904761904,41,0.6087029959237839,0.0001,0.0369568243622779
5184,140,-2.2009523809523817,41,0.6086421256241915,0.0001,0.052586156874895
5185,71,-12.934285714285714,45,0.608581261411629,0.0001,0.05287317186594
5186,83,-13.03904761904762,49,0.6085204032854878,0.0001,0.0476107820868492
5187,46,-18.02,45,0.6084595512451593,0.0001,0.0581267960369586
5188,22,-22.686666666666664,46,0.6083987052900348,0.0001,0.0461981445550918
5189,69,-18.53428571428572,40,0.6083378654195059,0.0001,0.0467834249138832
5190,44,-14.886666666666668,45,0.6082770316329639,0.0001,0.0282760057598352
5191,74,-12.434285714285714,52,0.6082162039298006,0.0001,0.0507225655019283
5192,141,-5.481904761904762,45,0.6081553823094076,0.0001,0.0527187511324882
5193,105,-7.046190476190477,43,0.6080945667711767,0.0001,0.0522973909974098
5194,115,-9.455714285714286,50,0.6080337573144996,0.0001,0.0555858761072158
5195,83,-16.73428571428571,48,0.6079729539387682,0.0001,0.0404581017792224
5196,99,-9.677142857142858,47,0.6079121566433743,0.0001,0.0461203269660472
5197,56,-18.40095238095238,47,0.6078513654277099,0.0001,0.0531807914376258
5198,63,-15.534285714285716,47,0.6077905802911672,0.0001,0.0620590075850486
5199,69,-11.343809523809524,48,0.607729801233138,0.0001,0.0473992526531219
